,epoch,train_loss,wire_train_acc,wire_train_f1,wire_train_loss,action_train_acc,action_train_f1,action_train_loss,val_loss,wire_val_acc,wire_val_loss,wire_val_f1,action_val_acc,action_val_f1,action_val_loss
380,380,0.9286047328551295,0.95,0.9504530179300176,0.10070999455208055,0.7875,0.7860592686159611,0.827894739122824,6.341210090272398,0.8,1.0502644939660541,0.8095811051693405,0.5,0.5079862666069562,2.6454728441980477
381,381,1.0176037484191454,0.91875,0.9171477710511832,0.18390445617107815,0.775,0.7694500674763833,0.8336992926651121,6.670403743497809,0.8,1.018754102304166,0.8095811051693405,0.5,0.5079862666069562,2.825824827283623
382,382,1.0846224129649464,0.95,0.9499879322450411,0.12983289769321904,0.7375,0.7341557466557467,0.9547895172339814,5.742352359553114,0.825,0.793146436738521,0.8314102564102563,0.475,0.4719864176570459,2.474602964196128
383,383,1.1294102110486368,0.9625,0.9613405659180307,0.10998016665796899,0.73125,0.7292272171556966,1.0194300447111933,6.93169624350121,0.775,1.0615416329207157,0.7920072463768115,0.525,0.5182161223535697,2.935077294103394
384,384,0.9513134774856088,0.96875,0.9685897435897436,0.08410136685725322,0.775,0.7653767421908445,0.867212109369558,6.498584593167107,0.8,1.1333604741041134,0.8095811051693405,0.525,0.5151515151515152,2.6826120933246784
385,385,1.0462058924990878,0.95,0.949670130035696,0.13648848960033438,0.79375,0.787656349634571,0.90971739962379,6.055128290656285,0.775,0.8914020933559975,0.787840579710145,0.525,0.5202272727272728,2.581863094593609
386,386,0.8592287763677522,0.95625,0.9562530935489193,0.09132486528971846,0.80625,0.796694430867818,0.7679039129436356,6.991522432842702,0.775,0.9439510089839805,0.787840579710145,0.4,0.4043010752688172,3.0237857275641766
387,387,1.1510792833089118,0.9625,0.962698275862069,0.1089689618516824,0.75625,0.7565881585192217,1.042110323707741,5.536579450128192,0.85,0.7133077034682401,0.854895104895105,0.5,0.4818181818181818,2.41163589075004
388,388,1.0396997146327192,0.95625,0.9567264845116805,0.10172362852204642,0.775,0.7673860313662945,0.9379760880410016,6.145993959717453,0.8,0.8797039332943454,0.8095811051693405,0.55,0.5403138528138529,2.6331450032725114
389,389,1.0332478255031396,0.9625,0.9625,0.16206280235662654,0.775,0.7761638448077847,0.8711850248316028,6.544032066280375,0.8,0.9992324859514609,0.8095811051693405,0.5,0.4953991596638655,2.7723997579841466
390,390,1.0897152843267637,0.95,0.9471621844580103,0.11456265220394952,0.76875,0.7632340934684685,0.9751526332769007,6.60333237390314,0.85,0.8196977987362473,0.854895104895105,0.4,0.40694192377495464,2.8918172407088605
391,391,1.3671135723619252,0.91875,0.9151966803251849,0.17054355075513813,0.71875,0.717308533762421,1.1965700238330967,5.966955065762886,0.8,0.9196274146760033,0.8095811051693405,0.5,0.4903571428571428,2.523663826776101
392,392,1.000064465168758,0.9375,0.9355328941220448,0.1383617817924489,0.78125,0.7766719574285365,0.8617026828112515,6.444225364748125,0.8,1.1067666197033417,0.8095811051693405,0.525,0.5073934837092732,2.668729402061171
393,393,1.15481221906525,0.94375,0.9442107371794872,0.12096774505571162,0.725,0.7214802631578947,1.0338444748582625,6.097252460313028,0.85,0.7483206121932533,0.854895104895105,0.425,0.4357142857142858,2.6744659246850224
394,394,1.1953514099317797,0.975,0.974780086690464,0.0886455889795124,0.75625,0.7485544328552802,1.1067058202428666,5.637993539706633,0.8,1.0635260530122603,0.8095811051693405,0.575,0.5617857142857143,2.287233767949425
395,395,1.0842135917201716,0.9625,0.9620363849765259,0.13381649442349447,0.775,0.7674732778385327,0.9503970970282658,6.224033399263855,0.775,1.0539639693437093,0.787840579710145,0.475,0.4747727272727273,2.585034674291088
396,396,0.9516766855371934,0.9625,0.9626303922370733,0.1075165100447518,0.78125,0.7734408602150536,0.8441601752458603,6.274091909365905,0.8,1.1513773460594265,0.8095811051693405,0.55,0.5354341736694679,2.5613572745765567
397,397,0.8689736860343583,0.975,0.9750629021613595,0.07595231160778755,0.8,0.7933304209202183,0.7930213749402352,6.965004556218628,0.775,1.1273956823059048,0.787840579710145,0.5,0.48896103896103893,2.9188044706820166
398,398,0.9370158231341114,0.94375,0.9437816091954023,0.0997898300927583,0.775,0.7732203970735658,0.8372259931485905,6.604467749992909,0.8,1.086660122672582,0.8095811051693405,0.55,0.5346320346320347,2.7589038039162914
399,399,0.9341530202602815,0.96875,0.9688800113142217,0.09759199126891453,0.79375,0.7907410092278513,0.8365610286859851,6.251651862743893,0.8,1.0276950576944273,0.8095811051693405,0.55,0.5403138528138529,2.6119783879330045
400,400,1.003483241627005,0.94375,0.9443241030933087,0.10579716565964618,0.75625,0.7486130223529142,0.8976860753509299,6.8025735981445905,0.775,1.2568446391582058,0.7920072463768115,0.475,0.46861471861471865,2.7728644550605623
401,401,1.1465694558370516,0.96875,0.9690328099838968,0.11716967947182363,0.73125,0.7250768802717902,1.0293997782971231,6.100711305482401,0.8,1.0687327907149644,0.8095811051693405,0.55,0.5412675070028012,2.515989282924784
402,402,0.9975093806528588,0.96875,0.9692444610405776,0.10698387017711615,0.775,0.7641818275115689,0.8905255106057647,6.558911415422699,0.775,1.1402690922308552,0.787840579710145,0.55,0.5355952380952381,2.7093211644827533
403,403,1.0739471376417975,0.9375,0.9368654786862335,0.1556310142627622,0.8,0.7938580471064023,0.9183161257499272,6.0329315481299925,0.775,1.1136055131035831,0.787840579710145,0.5,0.4891774891774892,2.459663009419452
404,404,0.9477660942614243,0.95,0.9507378522277324,0.09196347819902084,0.78125,0.7812802513303069,0.8558026145823071,6.215967547959371,0.775,1.2371929368316585,0.787840579710145,0.5,0.4953991596638655,2.4893873039503887
405,405,0.9510661396884489,0.94375,0.9443248002523129,0.1091933524382808,0.775,0.7640862418227773,0.8418727855048986,6.384294479697746,0.775,1.1706689510900887,0.787840579710145,0.475,0.4747727272727273,2.6068127388990434
406,406,1.0123298577128057,0.94375,0.94375,0.09622346785678544,0.79375,0.7916795712267087,0.9161063931717,6.792351383978712,0.775,1.1148709990312171,0.787840579710145,0.45,0.4547649572649573,2.8387402138324433
407,407,0.9701183302549374,0.95,0.9492455177913437,0.12934688153643287,0.76875,0.7618563518045909,0.8407714475619465,6.646595612263899,0.775,0.9985749783129336,0.787840579710145,0.45,0.46401515151515155,2.82401032629109
408,408,0.9582954502980598,0.95625,0.956783358227533,0.1038778569359026,0.775,0.7761182136818809,0.8544175948520051,6.39174103285959,0.825,1.1476388272997837,0.8279874213836479,0.525,0.5208333333333334,2.6220510939063844
409,409,1.3235378012675607,0.925,0.9242054159499471,0.15068512104725676,0.74375,0.7342996191040962,1.1728526823476682,5.900613438247454,0.775,0.9884734572551336,0.787840579710145,0.5,0.48896103896103893,2.4560699892051154
410,410,0.9582564321230521,0.95,0.9494953484289977,0.11294936124945085,0.76875,0.7595320945310653,0.8453070689015145,5.737731085261112,0.8,1.0138418590869889,0.8095811051693405,0.5,0.49404761904761896,2.361944617944573
411,411,1.012472032297723,0.95,0.9504745708464064,0.13097907542315346,0.775,0.7709370296345646,0.8814929573463026,6.461126637361758,0.825,0.9884475353420328,0.8314102564102563,0.4,0.40896739130434784,2.7363395256248966
412,412,1.0398635927902808,0.95625,0.956461561068242,0.14223231935201136,0.8,0.7978795964202291,0.8976312725229413,6.381950098005444,0.825,1.1267707818689785,0.8314102564102563,0.475,0.4841269841269842,2.6275896843728193
413,413,0.9800157857058667,0.9375,0.9364715601300106,0.13286804053711737,0.78125,0.7790396445659603,0.8471477473064739,6.07498160464492,0.825,0.9786633620124533,0.8314102564102563,0.55,0.5403138528138529,2.548159115017912
414,414,0.974419076462121,0.95,0.9500030935489192,0.10726728237995284,0.76875,0.7679134917426058,0.867151794770306,6.619609801857767,0.8,0.9456647001796211,0.8095811051693405,0.475,0.4616815476190476,2.83697261798361
415,415,0.9332499796464603,0.94375,0.9442788461538463,0.10976125387890825,0.79375,0.7857923861447441,0.8234887243716968,6.513139131826392,0.775,0.9474352584583576,0.787840579710145,0.525,0.5032467532467533,2.7828519290425904
416,416,0.9314715361886681,0.96875,0.9688781613123718,0.06773961331474516,0.76875,0.7669015138556279,0.863731923819709,6.0544634045379935,0.775,0.9580184077669174,0.787840579710145,0.525,0.5135057471264368,2.548222506891849
417,417,0.9813082619420086,0.9625,0.9625000000000001,0.11653145511881591,0.79375,0.793730994599077,0.8647768064821875,6.661974222600111,0.8,1.07117003207548,0.8095811051693405,0.525,0.5097101449275362,2.7954021214552087
418,418,0.9142157481028391,0.95,0.9504270783096214,0.11363552126170728,0.78125,0.7750607638888888,0.8005802275284253,6.2523298170834085,0.8,1.0206720266767277,0.8095811051693405,0.55,0.5305049088359046,2.61582891017033
419,419,0.9271042485831904,0.95,0.9507898943946976,0.08980574779706765,0.76875,0.7680901120044304,0.8372984998299072,6.6416647326273885,0.8,1.1652638558307742,0.8095811051693405,0.475,0.47028651572831104,2.7382004743118125
420,420,1.141197390438016,0.93125,0.9316380548330979,0.13490911516460047,0.75,0.7472509435396033,1.0062882800627515,6.383384581560669,0.8,0.827456569200416,0.8095811051693405,0.475,0.46571428571428564,2.7779639989572353
421,421,0.940250618669998,0.9625,0.962633572567783,0.08931569731334324,0.78125,0.7776367900080557,0.8509349225867794,6.694334936428641,0.825,0.9456920766446274,0.8327365728900255,0.425,0.41692307692307684,2.874321444699672
422,422,1.1457469510501084,0.95625,0.9554924242424244,0.11114238765678035,0.7375,0.7368462437095615,1.0346045631643477,6.56200934353983,0.8,0.9500973363887167,0.8095811051693405,0.5,0.4836134453781513,2.8059559754256043
423,423,1.0150041231101858,0.94375,0.9439826337455649,0.1126280599591527,0.75625,0.7537767308271262,0.9023760632435177,7.08570017611346,0.8,1.0728147579473428,0.8095811051693405,0.475,0.46581196581196577,3.0064426910445037
424,424,0.9999081686904615,0.95625,0.9553010909903433,0.11905543887502165,0.8,0.793495053516201,0.8808527278841435,6.778297174673935,0.8,1.068966340279435,0.8095811051693405,0.45,0.43774509803921563,2.8546653847144627
425,425,0.9030692059298839,0.95,0.9498284416491962,0.09298419561540446,0.78125,0.776939039221648,0.8100850092436358,7.251343135102798,0.8,1.0300168232672147,0.8095811051693405,0.45,0.43774509803921563,3.110663133347953
426,426,0.9484275492266366,0.94375,0.9435050798258346,0.13738381411457548,0.8,0.799770981159219,0.8110437328268691,6.762237662178814,0.8,1.0977739956562798,0.8095811051693405,0.5,0.48840245775729646,2.8322318297639866
427,427,0.894180585955246,0.98125,0.9810973825938614,0.07598289884139384,0.7875,0.787406377456433,0.8181976889227448,6.653372655052953,0.775,1.141416789281351,0.787840579710145,0.475,0.46861471861471865,2.7559779010629426
428,428,1.0906394407789755,0.9375,0.9376576576576576,0.12048802203916305,0.7875,0.7820055356607838,0.9701514199417958,7.110858265706338,0.775,1.0150149756422109,0.787840579710145,0.525,0.514367816091954,3.047921619529319
429,429,1.0326471159545374,0.93125,0.9315618591934381,0.12749562048951324,0.7875,0.7770877007603103,0.9051514950637463,6.970222814916632,0.775,1.1075434007914624,0.787840579710145,0.55,0.5403138528138529,2.931339764219228
430,430,0.8743360273771191,0.95625,0.9562379322450412,0.08787862274546558,0.80625,0.8042825513302487,0.786457404686596,6.659615753020626,0.8,0.9874072847829666,0.8095811051693405,0.5,0.48753665689149556,2.8361042341151004
431,431,1.10443528412813,0.9375,0.9312265489788853,0.17719161533041258,0.75625,0.7525907743620686,0.927243670976161,6.7129020882654,0.8,1.0900623602392412,0.8095811051693405,0.525,0.5187728937728938,2.8114199124407606
432,432,0.8915259752897156,0.95,0.95,0.122563475506175,0.8125,0.8080881734449259,0.768962500101105,7.1338513670583765,0.825,1.0745283449555953,0.8314102564102563,0.525,0.5162191945501904,3.029661583601045
433,433,0.9210544694844274,0.975,0.974780086690464,0.06045643925496722,0.775,0.7682829523135476,0.8605980329977925,6.495918098537361,0.8,1.0847099924474597,0.8095811051693405,0.525,0.5225,2.705604063409461
434,434,0.8862931496346818,0.95625,0.9567846670002524,0.08753140084867202,0.80625,0.8041447368421053,0.7987617472030251,7.246902053762417,0.8,1.2218194619468674,0.8095811051693405,0.525,0.5202272727272728,3.0125412861056033
435,435,0.9546449580317414,0.95,0.9472249269717624,0.0979568338750608,0.8,0.7956487800129171,0.8566881224534393,6.981601168477195,0.8,1.1405414965396616,0.8095811051693405,0.525,0.5089285714285714,2.9205298282511576
436,436,0.8855657687658143,0.96875,0.9689080656185919,0.08233740280601425,0.7875,0.7805809545049064,0.803228365944283,7.215587675450297,0.775,1.2203826527565929,0.787840579710145,0.525,0.5202272727272728,2.9976025630834555
437,437,1.081685338298596,0.94375,0.9435144926692228,0.13053199568088486,0.75,0.7507891448979555,0.9511533442827405,7.5108502303097335,0.75,0.9949961300433913,0.7603832442067737,0.5,0.5061355311355312,3.2579270799102233
438,438,1.0386739857647609,0.95625,0.9565504807692307,0.08324948771469005,0.8,0.7975626647159134,0.9554244995570723,6.274690651267155,0.8,1.0420444364714796,0.8095811051693405,0.55,0.538961038961039,2.6163231270732465
439,439,0.9579854024828645,0.96875,0.9690284194027388,0.0949391278744108,0.775,0.7691022701419055,0.8630462743783003,6.423126732883918,0.775,0.9403690334629573,0.787840579710145,0.525,0.5182161223535697,2.7413788061787896
440,440,0.9012888914287067,0.96875,0.9689503205128205,0.11792465298647067,0.80625,0.7986606311131812,0.7833642372489301,6.7213383827355075,0.8,0.9854184732265805,0.8106666666666668,0.475,0.4747727272727273,2.867959931230655
441,441,0.9804808646140298,0.9625,0.9630734223300971,0.07824106440785009,0.74375,0.7369981726677397,0.9022397999479306,6.939440580049988,0.775,1.0366066937618934,0.787840579710145,0.425,0.4325,2.951416990774711
442,442,0.9326444065606108,0.95625,0.956461561068242,0.12234599287554664,0.7875,0.7816353280270862,0.8102984130265737,7.005120902345515,0.775,0.9654000729560679,0.787840579710145,0.45,0.45583333333333337,3.019860448929728
443,443,0.8421987616488755,0.95625,0.9559953990901573,0.08795689728993934,0.81875,0.8196158594664507,0.7542418649166412,7.469080952293,0.775,1.1366355988274246,0.787840579710145,0.425,0.4397893772893773,3.166222603875891
444,444,0.959981524449687,0.95625,0.9572192110809997,0.08143666647501373,0.73125,0.7294811678825146,0.8785448634630612,6.778792085195891,0.8,0.9395291797838551,0.8106666666666668,0.45,0.45728937728937724,2.919631431546077
445,445,0.8686299734236165,0.9625,0.9617861623765581,0.08945936599665809,0.78125,0.7827149787347155,0.7791706071274703,6.83402003708761,0.775,0.920938560815874,0.787840579710145,0.425,0.4232759993629559,2.9565406831716237
446,446,0.9812970362154314,0.925,0.9246181839487526,0.14028296593950146,0.7875,0.7897398035588442,0.8410140686459441,6.7596460139495305,0.8,0.7693845729791974,0.8095811051693405,0.425,0.42633928571428575,2.9951307464207266
447,447,1.047497340328901,0.95,0.9504206198285147,0.1011634474170453,0.75625,0.7584729822161422,0.9463338947430389,6.928933543898164,0.825,0.871225444769794,0.8314102564102563,0.475,0.48278985507246375,3.0288540276690576
448,448,1.1846891032171627,0.95,0.9504317552762082,0.1632767745724594,0.7625,0.7621712136130048,1.021412332866943,5.637690058071167,0.85,0.7176166683836527,0.8514722698684963,0.475,0.4920771756978654,2.460036722070072
449,449,1.1425455077915134,0.91875,0.920308265582656,0.1407136777174173,0.7625,0.7623608339380745,1.0018318340225312,6.429285767395049,0.8,0.9139784616663699,0.8062062937062937,0.5,0.49039938556067586,2.7576536443433723
450,450,0.9331404993975159,0.95625,0.9564294258373206,0.09233473129998333,0.78125,0.7706913171967351,0.8408057671872516,5.987664156424579,0.825,0.8669348226700073,0.8314102564102563,0.5,0.48256401137980093,2.5603646462725003
451,451,0.9757119154345677,0.975,0.9752003205128205,0.07103364492460958,0.7875,0.7861433143669986,0.9046782711546808,6.618511411290979,0.825,1.1340242468732242,0.8327365728900255,0.5,0.48256401137980093,2.742243538572518
452,452,1.0865409733306974,0.9375,0.9365800438371528,0.10727832100368304,0.75625,0.7486130223529142,0.9792626502925528,6.436162665119627,0.8,1.0301572866065356,0.8095811051693405,0.5,0.4822443181818182,2.703002682226361
453,453,0.9714345971668642,0.95625,0.9563482570061517,0.06762279999494174,0.75625,0.7517164370493941,0.9038117968709454,6.167526037141215,0.825,0.9416069788213803,0.8314102564102563,0.45,0.45240836466165407,2.61295951505308
454,454,1.0298494941226675,0.94375,0.9409902597402597,0.1273141898549321,0.7875,0.7893741870980296,0.9025353026396783,6.322383261553478,0.825,0.9509525846165946,0.8314102564102563,0.45,0.4424242424242424,2.685715357531808
455,455,0.9038980450681737,0.96875,0.96875,0.060878496369288285,0.78125,0.7713228160534162,0.8430195466528222,6.788686658197548,0.8,1.049530237188804,0.8095811051693405,0.5,0.47470238095238093,2.8695781977653043
456,456,0.9094595458556277,0.9625,0.9618002392344499,0.09031805576025027,0.78125,0.7745867092709966,0.8191414906504768,6.666266860475298,0.8,1.0791144661361827,0.8095811051693405,0.5,0.4970771756978653,2.7935761684122555
457,457,0.9080177739666644,0.9375,0.9384058769435487,0.12265211157519951,0.775,0.773877028021765,0.7853656616117005,7.035376797518256,0.775,0.9995249237052832,0.781639194139194,0.45,0.4267857142857143,3.017925928720706
458,458,1.119209578259959,0.9625,0.9615323854660348,0.09346448132628504,0.76875,0.762680670170166,1.0257451087592184,6.347838289989158,0.75,0.9872424225620648,0.7603832442067737,0.55,0.5393815420905204,2.6802979447500546
459,459,0.9936214980651041,0.90625,0.9045327304048234,0.14844721405988567,0.7875,0.7798007341603589,0.8451742797718556,6.822886874433607,0.8,0.9073500740843853,0.8095811051693405,0.45,0.455887247763678,2.9577684019866863
460,460,0.9150480288607696,0.96875,0.9686494252873563,0.07586759139870072,0.79375,0.7924614405690978,0.8391804366781542,6.4879379366531795,0.8,1.034258854095924,0.8095811051693405,0.425,0.4195734519104084,2.726839552929232
461,461,1.0800864569787891,0.95,0.9504745708464064,0.12644032827010987,0.76875,0.7643816540610848,0.9536461309438311,6.960743274539707,0.825,0.9729074521677035,0.8314102564102563,0.5,0.5123809523809524,2.993917931937175
462,462,1.0499162969708786,0.93125,0.9313793297345928,0.11200439702800784,0.7875,0.7797332066798012,0.9379119013763935,6.560086703838897,0.825,0.9316340869505894,0.8314102564102563,0.5,0.5001881720430108,2.8142263166202612
463,463,0.9776238780298311,0.94375,0.9429653483309144,0.11192304920479286,0.79375,0.7886323380566801,0.8657008292521835,6.3830364915076645,0.8,0.8400482556826006,0.8095811051693405,0.525,0.5187728937728938,2.7714941116319096
464,464,1.010637809559844,0.93125,0.93125,0.13729563050109453,0.8,0.7952113621592037,0.873342178420233,6.5583366878796365,0.8,0.9928443327602222,0.8095811051693405,0.5,0.4988262599469496,2.7827461646658778
465,465,0.9513238614011452,0.975,0.9750629021613595,0.09521348458018135,0.7875,0.7870387639478622,0.8561103778468183,6.937939251237549,0.8,1.0765238172408313,0.8095811051693405,0.55,0.5429392446633827,2.930707694778539
466,466,0.9995123996655568,0.95625,0.9563158437466189,0.07910097199002722,0.75625,0.7519158032531194,0.9204114290935227,6.836901092808693,0.775,1.2468813731083954,0.787840579710145,0.5,0.49489583333333337,2.7950098568664545
467,467,0.9608901399004152,0.96875,0.96875,0.08290095417518235,0.79375,0.7869785828455184,0.8779891846828047,6.499861897953087,0.8,1.172709220993744,0.8095811051693405,0.525,0.51758658008658,2.663576315395767
468,468,0.877067387461155,0.9625,0.9628370353811665,0.06401102253428878,0.79375,0.7891003075871497,0.813056365670953,6.912791493127587,0.775,1.2241485012772357,0.787840579710145,0.55,0.5429392446633827,2.8443215436214806
469,469,1.0237752231518313,0.95,0.9498284416491962,0.10244863590693765,0.775,0.770365338852181,0.9213265845222635,6.909956795153993,0.825,1.1624418892262738,0.8314102564102563,0.525,0.5219565217391304,2.8737574232609395
470,470,1.023718215761217,0.94375,0.9438995215311005,0.12228498960877085,0.8,0.7937710006906393,0.9014332285733433,6.705549807933858,0.8,1.0201668513234607,0.8095811051693405,0.525,0.5225,2.842691465534881
471,471,0.9406644927640958,0.94375,0.9434279306220095,0.10315200125724844,0.79375,0.7934113218652692,0.8375124882656838,7.360495478562733,0.8,1.1693636659574618,0.8095811051693405,0.475,0.47750000000000004,3.095565860558053
472,472,0.9207324179958469,0.9625,0.9625871813371812,0.0802081252960721,0.7875,0.785533540334481,0.8405242901568585,6.683330850343191,0.8,1.1220100271670155,0.8095811051693405,0.45,0.46071070234113715,2.7806604630926812
473,473,0.9267748736660255,0.95,0.9489517392310984,0.0895553304910635,0.78125,0.7816522860256143,0.8372195456142342,6.128477684454992,0.825,1.0931556396220912,0.8327365728900255,0.475,0.4833333333333334,2.5176610339578476
474,474,0.8776650066740466,0.96875,0.9688800113142217,0.060319643430392623,0.78125,0.7823405854200887,0.8173453640591326,6.52297976509144,0.8,1.097097727355094,0.8095811051693405,0.475,0.4833333333333334,2.7129410378894137
475,475,1.0303172183258522,0.9375,0.9384889220811552,0.1644020773938455,0.76875,0.7624256879383922,0.8659151388849388,7.434640754305292,0.775,0.9713355597668848,0.787840579710145,0.4,0.41714285714285715,3.231652593261424
476,476,1.6938356341069247,0.9375,0.9335060510768057,0.16014572038759142,0.7,0.6976089015151514,1.5336899163027693,5.87782940575853,0.85,0.9322192825726233,0.854895104895105,0.525,0.5005434782608695,2.4728050833015005
477,477,0.989311216664668,0.95,0.95,0.11038516604015584,0.79375,0.7903169709361659,0.8789260538701592,6.070476177346426,0.825,0.9850983106472952,0.8314102564102563,0.45,0.45939692491416634,2.5426889133281287
478,478,0.9662076798735122,0.95625,0.9560620063191152,0.08916987984493589,0.775,0.7711431910502718,0.8770378002425252,6.385862892822478,0.825,1.161032445468021,0.8314102564102563,0.475,0.4621848739495798,2.612415215355076
479,479,0.8812227786235013,0.95,0.9504607371794872,0.08450674285022139,0.79375,0.7865502187870609,0.7967160349857524,6.277391292614629,0.8,1.145514725973723,0.8029874213836479,0.5,0.4953991596638655,2.5659382612124317
480,480,0.963694286196958,0.95625,0.9564593301435407,0.0890273656535507,0.7875,0.7839121150063324,0.8746669200379295,6.088732706429437,0.825,0.751773373630541,0.8314102564102563,0.5,0.49851902173913043,2.6684797251568853
481,481,0.9283557165044698,0.9375,0.9368912544620092,0.1302781053154828,0.8125,0.8025753140796908,0.7980776109753578,6.481636253124452,0.825,0.9817871555089297,0.8314102564102563,0.5,0.4935474308300396,2.7499245575054374
482,482,0.8504004953318043,0.9375,0.937548076923077,0.0986052695162845,0.8125,0.8121034792909793,0.7517952257796517,6.730059756728588,0.825,1.001886416733737,0.8314102564102563,0.475,0.48840909090909096,2.8640867098562013
483,483,0.8843306833669227,0.95,0.9500030935489192,0.08006835715850769,0.775,0.7754016181988743,0.804262325750434,6.930923518631607,0.825,1.0131837312655965,0.8314102564102563,0.45,0.45714285714285713,2.958869891001086
484,484,0.9875221819487301,0.9375,0.9378707264957266,0.1513017347002458,0.7875,0.7873746565934067,0.8362204478329026,6.652662779871025,0.8,0.9442353571109792,0.8095811051693405,0.45,0.45230414746543773,2.854213722614804
485,485,0.91448766369158,0.94375,0.9437489776305565,0.12301041175452379,0.79375,0.791428048824185,0.7914772512724658,6.437298480514437,0.8,0.9432432098108505,0.8095811051693405,0.5,0.49039938556067586,2.747027669034833
486,486,0.866156668778921,0.9625,0.9623528127183786,0.08751637548181383,0.79375,0.7915029311532689,0.778640293494513,6.5051631582522536,0.825,0.9907605306771072,0.8314102564102563,0.5,0.5058333333333334,2.7572012952849034
487,487,1.03575227818371,0.95,0.9501794258373206,0.10703413874719639,0.79375,0.789592791058499,0.9287181431065047,6.057985903244116,0.825,0.9939310057477853,0.8314102564102563,0.55,0.5403138528138529,2.532027476602434
488,488,1.1228715215687086,0.9375,0.9365916271721959,0.14683218827150196,0.78125,0.7774030436917035,0.9760393357871328,6.625512309127951,0.8,0.8204540833552528,0.8095811051693405,0.45,0.45945652173913043,2.9025291414410495
489,489,0.8369513615124194,0.95625,0.9569308087891539,0.09516236487776082,0.81875,0.8135326299063337,0.7417889968686098,6.5300819530326395,0.8,0.960507834657619,0.8106666666666668,0.45,0.45939692491416634,2.784787087428321
490,490,0.8752086424808493,0.94375,0.9417898645613902,0.10920432194290992,0.8,0.8020413581745357,0.7660043215561931,6.466409190141713,0.775,0.9913116264528055,0.7845268542199489,0.525,0.5182161223535697,2.737548771325237
491,491,0.8334080102577268,0.96875,0.9691169051550175,0.07989934806764616,0.79375,0.7905325043211641,0.7535086621524547,6.905441720676026,0.8,0.9891756287302883,0.8095811051693405,0.45,0.45939692491416634,2.9581330685172817
492,492,0.8463799939320136,0.96875,0.9688371813371812,0.06744034802208469,0.7625,0.7635367683348676,0.7789396446729695,6.950546470924745,0.825,0.8658402976030629,0.8327365728900255,0.4,0.4083333333333334,3.04235309628857
493,493,1.0112026347013416,0.96875,0.9683335598613203,0.08267074111030163,0.78125,0.7788160354813315,0.928531894606644,5.791693227583136,0.8,1.0976280661096773,0.8029874213836479,0.55,0.5198412698412699,2.3470325717076634
494,494,1.025324599416677,0.96875,0.9685165841267738,0.10505227616613189,0.75,0.7457740188294011,0.9202723224923087,5.802598643119562,0.75,0.8952167775772961,0.7603832442067737,0.4,0.4123065476190476,2.4536909560611084
495,495,1.0366210516600263,0.9625,0.9624583113919606,0.07834627123499867,0.75625,0.7570439189189189,0.9582747819552736,6.748843525016826,0.8,1.002127132081658,0.8095811051693405,0.425,0.4366495601173021,2.8733582602319614
496,496,1.1620767480933059,0.95625,0.9555844374923324,0.07846292446308886,0.725,0.7186535813482723,1.0836138274918188,5.965697573544456,0.825,0.9766482816577648,0.8314102564102563,0.525,0.5321428571428571,2.4945246431121624
497,497,0.8878931084657535,0.95,0.95,0.07831733591773356,0.76875,0.7725763742337454,0.8095757713479286,6.092084282430005,0.825,0.9985605016477729,0.8314102564102563,0.5,0.5119047619047619,2.5467619024799206
498,498,1.1518008806624227,0.9375,0.9368125494909837,0.17019382696579982,0.74375,0.7330409663865546,0.9816070547458526,5.943695506110087,0.825,0.9696310033024901,0.8314102564102563,0.55,0.5414502164502164,2.487032256258862
499,499,0.977723038483715,0.95625,0.9565767596970746,0.09441528281397096,0.80625,0.8033181992276021,0.8833077524294989,6.082395746236578,0.8,0.8969792755110557,0.8095811051693405,0.55,0.5403138528138529,2.592708274145115
